,Date,User,Tweet
1474,2020-07-15 05:42:49+00:00,elonmusk,@teslaownersSV @Kristennetten Sure
1475,2020-07-15 05:42:03+00:00,elonmusk,@Kristennetten Might be an indoor/outdoor rave space on the roof
1476,2020-07-15 05:39:52+00:00,elonmusk,Giga Berlin https://t.co/UXQMUVTWXf
1477,2020-07-15 04:07:58+00:00,elonmusk,"@Pontolemaeus @SilverDeGeneral @BBCScienceNews Exactly, this is a serious problem. Ratio of retirees to workers is tracking towards unsustainability in many countries. An upside down demographic pyramid is unstable."
1478,2020-07-15 04:03:35+00:00,elonmusk,@vincentdiong @GerberKawasaki Considering
1479,2020-07-15 03:45:22+00:00,elonmusk,@flcnhvy @SpaceX Small note: latch on post near base is gone &amp; powered Ethernet wire is less obtrusive in production version
1480,2020-07-15 02:27:10+00:00,elonmusk,@BBCScienceNews https://t.co/xxRXfrQhBs
1481,2020-07-15 02:19:33+00:00,elonmusk,"@PPathole @BBCScienceNews This thing we call “money” is just a (slow, lossy &amp; unsecure) database for labor allocation. Investing is meaningless without people, at least until AGI happens, which will obviate need for labor &amp; necessitate UBI."
1482,2020-07-15 01:58:17+00:00,elonmusk,@nnalinas @BBCScienceNews Trying to set a good example haha. Mars needs people!
1483,2020-07-15 01:54:41+00:00,elonmusk,@GerberKawasaki Great work by Tesla software engineering
1484,2020-07-15 01:53:44+00:00,elonmusk,@BBCScienceNews Population collapse is 2nd biggest danger to civilization after AI imo
1485,2020-07-15 00:10:34+00:00,elonmusk,"@Erdayastronaut @flcnhvy @SpaceX Yeah, will take less than a minute to order on https://t.co/Q1VvqVmJ2i when it goes live"
1486,2020-07-14 20:52:38+00:00,elonmusk,"@flcnhvy @SpaceX Starlink terminal has motors to self-orient for optimal view angle. No expert installer required. Just plug in &amp; give it a clear view of the sky. Can be in garden, on roof, table, pretty much anywhere, so long as it has a wide view of the sky."
1487,2020-07-14 19:26:45+00:00,elonmusk,@niksanae Ok
1488,2020-07-14 19:19:09+00:00,elonmusk,@alex_avoigt @WholeMarsBlog 🤔
1489,2020-07-14 18:58:45+00:00,elonmusk,"@Erdayastronaut @thesheetztweetz @BryceSpaceTech @SpaceX @ulalaunch @torybruno @MHI_Group @roscosmos @Peter_J_Beck To revolutionize space, the right metric is mass to orbit or you could translate that to # of useful satellites brought to orbit. No substitute for mass though. Scale don’t lie."
1490,2020-07-14 18:53:47+00:00,elonmusk,@TeslaAircraft @flcnhvy @Tesla Exactly
1491,2020-07-14 18:48:22+00:00,elonmusk,"@WholeMarsBlog Tesla Autopilot was literally named after the term used in aviation. Also, what about Autobahn!?"
1492,2020-07-14 18:45:41+00:00,elonmusk,"@teslaownersSV @engineers_feed The strength &amp; perseverance of the people of Tesla, despite facing extreme difficulties"
1493,2020-07-14 18:42:01+00:00,elonmusk,@engineers_feed Playable on any Tesla!
1494,2020-07-14 18:41:25+00:00,elonmusk,@EfficiencyLast @jaminwestby @teslaownersSV @jgrano305 @TeslaratiTeam @Teslarati Should do this automatically
1495,2020-07-14 18:25:00+00:00,elonmusk,"@thesheetztweetz @BryceSpaceTech @SpaceX @ulalaunch @torybruno @MHI_Group @roscosmos Mass to orbit is a more accurate metric than # of launches, although should be orbit-adjusted (eg GTO&gt;LEO), which would increase competitor mass numbers"
1496,2020-07-14 07:28:03+00:00,elonmusk,@Teslarati Cute
1497,2020-07-14 01:10:26+00:00,elonmusk,@davidtayar5 @TeslaLisa @SteveHamel16 @vincent13031925 @S_Padival @BarkMSmeagol @annerajb @PJHORNAK @WPipperger @EcoHeliGuy Wow
1498,2020-07-13 22:34:13+00:00,elonmusk,@katlinegrey Reusability is essential. A rocket that is single use is just as absurd as a single use airplane. F9 engines already fire 3 times per flight.
1499,2020-07-13 22:12:52+00:00,elonmusk,@vincent13031925 Wild times!
1500,2020-07-13 22:12:26+00:00,elonmusk,@SpaceflightNow We’re being extra paranoid. Maximizing probability of successful launch is paramount.
1501,2020-07-13 21:07:20+00:00,elonmusk,@summergamefest Welcome anytime
1502,2020-07-13 19:22:12+00:00,elonmusk,"@bradyleonard Well, I do care very much about sustainability of civilization, but there is some truth to the irony part haha"
1503,2020-07-13 02:26:31+00:00,elonmusk,"@TeslaTn @jgrano305 @TeslaratiTeam @Teslarati @DollyParton Yes, in plan. Superchargers and public high power wall connectors will keep growing exponentially every year."
1504,2020-07-13 02:21:36+00:00,elonmusk,@ChrisJCav @jgrano305 @TeslaratiTeam @Teslarati 👀
1505,2020-07-13 02:20:20+00:00,elonmusk,@jaminwestby @teslaownersSV @jgrano305 @TeslaratiTeam @Teslarati I think so
1506,2020-07-13 02:19:54+00:00,elonmusk,"@jgrano305 @TeslaratiTeam @Teslarati Doing range testing now. Number will be significantly higher than 300. Extremely good for any EV, especially an SUV."
1507,2020-07-13 02:17:39+00:00,elonmusk,"@jgrano305 @TeslaratiTeam @Teslarati We have reduced pricing on Model Y LR dual motor &amp; will offer a LR single motor Y in a few months, which improves affordability, while still keeping the product excellent"
1508,2020-07-13 02:15:44+00:00,elonmusk,@teslaownersSV @jgrano305 @TeslaratiTeam @Teslarati Yes
1509,2020-07-13 02:08:48+00:00,elonmusk,@vicentes @TeslaratiTeam @Teslarati It may be able to reach 250kW at low states of charge
1510,2020-07-13 02:04:31+00:00,elonmusk,"@jgrano305 @TeslaratiTeam @Teslarati No, as range would be unacceptably low (&lt; 250 mile EPA)"
1511,2020-07-13 02:02:10+00:00,elonmusk,"@TeslaratiTeam @Teslarati We had to increase some wire thicknesses in S/X to reduce resistive heating. Technically, won’t be quite 1000 mph charging, as X especially is much bigger than 3."
1512,2020-07-13 01:50:31+00:00,elonmusk,@MightyTesla @SamTalksTesla @ElonsWorld @Nikola_Truth @WholeMarsBlog @RenataKonkoly @stevenmarkryan @vincent13031925 @HyperChangeTV @TeslaPodcast Hell of a ride!
1513,2020-07-12 23:01:26+00:00,elonmusk,@WholeMarsBlog Thanks :)
1514,2020-07-12 22:59:13+00:00,elonmusk,@PPathole That is the near-term danger of AI
1515,2020-07-12 05:28:49+00:00,elonmusk,@nichegamer I didn’t mind DA2. DA1 was awesome. Mass Effect 2 (talking about sequels) is amazing.
1516,2020-07-11 18:23:37+00:00,elonmusk,@MKBHD Haha
1517,2020-07-11 18:14:21+00:00,elonmusk,@OprahSide Maybe he should design flag of Mars
1518,2020-07-11 08:10:56+00:00,elonmusk,@engineers_feed 48 65 78 20 74 6f 20 74 65 78 74
1519,2020-07-11 07:29:42+00:00,elonmusk,https://t.co/1MQXFAKPzf
1520,2020-07-10 22:58:14+00:00,elonmusk,"I spoke with Korolev’s family today.
He was one of the very best.
Корольов / Королёв."
1521,2020-07-10 22:46:25+00:00,elonmusk,"@Ali_Afshari In general, we need to improve how podcasts play"
1522,2020-07-10 22:35:38+00:00,elonmusk,@OptimoPrincipi SPQR https://t.co/gVfc9M3BHz
1523,2020-07-10 21:02:14+00:00,elonmusk,@djzinc @kenyanwalstreet True haha
1524,2020-07-10 18:46:46+00:00,elonmusk,@RationalEtienne @flcnhvy @PPathole @IheartTesla Death is the loss of information
1525,2020-07-10 18:00:42+00:00,elonmusk,@thatt3slaguy @flcnhvy @PPathole @IheartTesla Earning power post augmentation would easily pay for itself (if that’s even necessary). This is the best thing I can think of to ensure that collective human will decides the future.
1526,2020-07-10 17:52:18+00:00,elonmusk,@flcnhvy @PPathole @IheartTesla Absolutely
1527,2020-07-10 17:02:28+00:00,elonmusk,@TeslaParaTodos @EvaFoxU @Tesla 👀
1528,2020-07-10 16:53:32+00:00,elonmusk,@mjkapkan @EvaFoxU @Tesla Probably a good one to design &amp; engineer in Germany
1529,2020-07-10 16:50:15+00:00,elonmusk,@blue_bnd @EvaFoxU @Tesla Even more
1530,2020-07-10 16:49:34+00:00,elonmusk,@Techgnostik @EvaFoxU @Tesla Ok
1531,2020-07-10 16:48:11+00:00,elonmusk,@scr00chy @EvaFoxU @Tesla 👀
1532,2020-07-10 16:47:02+00:00,elonmusk,@EvaFoxU @Tesla Berlin Model Y is the one to watch. That is a revolution in automotive body engineering (finally).
1533,2020-07-10 16:36:15+00:00,elonmusk,@burakaydik True
1534,2020-07-10 09:31:35+00:00,elonmusk,"Wow, IHOP &amp; GitHub are close"
1535,2020-07-10 09:26:26+00:00,elonmusk,Best use of the term “Full Stack”?
1536,2020-07-10 08:38:25+00:00,elonmusk,@PPathole @IheartTesla For sure. This is both great &amp; terrifying. Everything we’ve ever sensed or thought has been electrical signals. The early universe was just a soup of quarks &amp; leptons. How did a very small piece of the Universe start to think of itself as sentient?
1537,2020-07-10 08:27:33+00:00,elonmusk,@redmercy Yes
1538,2020-07-10 08:25:07+00:00,elonmusk,"@buzzindelhi Sorry, should hopefully be soon!"
1539,2020-07-10 08:19:49+00:00,elonmusk,"@kenyanwalstreet Not actually a payout, just a vesting of stock options. It may never pay out, as the stock can’t be sold for 5 years after exercise. The stock must be bought &amp; income taxes paid, then hold value for 5 years."
1540,2020-07-10 07:13:14+00:00,elonmusk,"@IheartTesla No easy way to answer this in a tweet, but helping with dire brain injuries is our first priority. Details Aug 28."
1541,2020-07-10 04:25:45+00:00,elonmusk,AI symbiosis while u wait
1542,2020-07-09 20:20:04+00:00,elonmusk,@vistacruiser7 @flcnhvy There’s some of that too
1543,2020-07-09 19:36:15+00:00,elonmusk,"@flcnhvy True, it sounds so surreal, but the negative propaganda is still all out there &amp; easy to find in social media &amp; press interviews, so it’s not just our imagination!"
1544,2020-07-09 16:24:38+00:00,elonmusk,@PPathole Make sure to read ur terms &amp; conditions before clicking accept!
1545,2020-07-09 07:35:34+00:00,elonmusk,@TeslaGong @PPathole Samwise Gamgee
1546,2020-07-09 07:30:22+00:00,elonmusk,@PPathole Altho Dumb and Dumber is 🔥🔥
1547,2020-07-09 07:08:51+00:00,elonmusk,Progress update August 28
1548,2020-07-09 07:04:07+00:00,elonmusk,@AusTeslaOwners Sure
1549,2020-07-09 07:01:44+00:00,elonmusk,"If you can’t beat em, join em
Neuralink mission statement"
1550,2020-07-08 23:13:09+00:00,elonmusk,@vincent13031925 @teslacn @EvaFoxU Tesla China team is awesome!
1551,2020-07-08 07:04:49+00:00,elonmusk,@lexfridman Words are a very lossy compression of thought
1552,2020-07-07 20:28:00+00:00,elonmusk,"@nicebit_net @valleyhack If you get past Mars, the asteroids, moons of Jupiter &amp; Saturn, inevitably you reach Uranus!"
1553,2020-07-07 20:23:27+00:00,elonmusk,@cnunezimages 🖤✨Carl Sagan ✨🖤
1554,2020-07-07 20:20:28+00:00,elonmusk,"@valleyhack Essentially. Long-term purpose of my Tesla stock is to help make life multiplanetary to ensure it’s continuance. The massive capital needs are in 10 to 20 years. By then, if we’re fortunate, Tesla’s goal of accelerating sustainable energy &amp; autonomy will be mostly accomplished."
1555,2020-07-06 10:46:15+00:00,elonmusk,@BBCScienceNews Thank goodness for modern medicine!
1556,2020-07-06 10:01:32+00:00,elonmusk,@JohnnaCrider0 For sure
1557,2020-07-06 09:57:34+00:00,elonmusk,"@Teslarati Coming soon, our battle with Big Tequila! It’s real."
1558,2020-07-06 08:03:06+00:00,elonmusk,@ajtourville @TeslaratiApp @Teslarati That would be next-level 🤣🤣
1559,2020-07-06 07:06:25+00:00,elonmusk,@TeslaratiApp @Teslarati I bought a pair of XL
1560,2020-07-06 00:18:17+00:00,elonmusk,@WholeMarsBlog Also true. Haha you rock!
1561,2020-07-06 00:16:33+00:00,elonmusk,@WholeMarsBlog Nailed it
1562,2020-07-05 23:14:42+00:00,elonmusk,"@JohnnaCrider0 Thanks Johnna, you too 💕"
1563,2020-07-05 21:26:44+00:00,elonmusk,@TariqMK_ Good summary
1564,2020-07-05 21:26:07+00:00,elonmusk,@TariqMK_ There were 268 years without war. That’s the amazing part.
1565,2020-07-05 20:53:44+00:00,elonmusk,@RationalEtienne @teslaownersSV @flcnhvy Yeah!
1566,2020-07-05 20:51:36+00:00,elonmusk,@teslaownersSV @flcnhvy Lord of the Rings
1567,2020-07-05 20:51:23+00:00,elonmusk,@MMelinot @flcnhvy Looks cool
1568,2020-07-05 20:50:59+00:00,elonmusk,@teslaownersSV @flcnhvy Sure :)
1569,2020-07-05 20:39:11+00:00,elonmusk,"@flcnhvy Age of Napoleon, so far. The first books are a little dry. Gets much better when Ariel is co-author."
1570,2020-07-05 20:36:16+00:00,elonmusk,@WholeMarsBlog 🤣🤣
1571,2020-07-05 20:33:10+00:00,elonmusk,Read The Story of Civilization by Will &amp; Ariel Durant
1572,2020-07-05 20:20:24+00:00,elonmusk,@lexfridman Well said
1573,2020-07-05 20:04:27+00:00,elonmusk,"Dang, we broke the website"
1574,2020-07-05 20:02:44+00:00,elonmusk,Only $69.420!!
1575,2020-07-05 20:01:08+00:00,elonmusk,Limited edition short shorts now available at https://t.co/5EmNcTBvJv
1576,2020-07-05 19:56:22+00:00,elonmusk,"@Gfilche Yes haha, we will soon be short of short shorts"
1577,2020-07-05 18:36:26+00:00,elonmusk,"@blue_bnd @Kristennetten @flcnhvy @PPathole Yeah, it’s pretty weird"
1578,2020-07-05 18:33:53+00:00,elonmusk,"@spaceguy_24 @teslaownersSV @EvaFoxU @cnunezimages @Tesla Yeah, but first we need to finish Giga Berlin and a second US Giga to serve eastern half of North America"
1579,2020-07-05 18:25:34+00:00,elonmusk,@EvaFoxU @cnunezimages Nice haha
1580,2020-07-05 17:17:18+00:00,elonmusk,@CyberpunkGame @kanyewest It may have started already
1581,2020-07-05 17:14:22+00:00,elonmusk,@cnunezimages It’s absurdly large
1582,2020-07-05 07:05:25+00:00,elonmusk,@PPathole @kanyewest Yup
1583,2020-07-05 06:16:45+00:00,elonmusk,Beautiful fireworks in LA tonight
1584,2020-07-05 04:27:36+00:00,elonmusk,@GadSaad He is a mind virus for fools
1585,2020-07-05 03:18:16+00:00,elonmusk,"North American Supercharger usage is now at pre-covid high, Europe about a week behind, China &amp; Asia-Pacific in general doing great https://t.co/bRd0egaC1t"
1586,2020-07-05 02:40:55+00:00,elonmusk,@nichegamer 🤣🤣
1587,2020-07-05 02:07:18+00:00,elonmusk,@RocketLab Sorry to hear about this. Hope you get back to orbit soon. Rockets are hard.
1588,2020-07-05 01:20:09+00:00,elonmusk,https://t.co/jAmuz6NaA4
1589,2020-07-05 00:45:21+00:00,elonmusk,@kanyewest You have my full support!
1590,2020-07-04 17:49:39+00:00,elonmusk,@JakeNew27819898 🤣🤣
1591,2020-07-04 17:47:29+00:00,elonmusk,Please take a moment to report accounts clearly engaged in harassment. It is the only way to maintain public discourse.
1592,2020-07-04 17:44:43+00:00,elonmusk,🇺🇸🇺🇸 Happy 4th of July!! 🇺🇸🇺🇸
1593,2020-07-04 17:42:52+00:00,elonmusk,@PPathole @cybrtrkguy @flcnhvy That would be great
1594,2020-07-04 17:40:48+00:00,elonmusk,"@xiang_aw @bigwheelastro @ChainsawMelee @EvaFoxU @PPathole @leighalexander @TalulahRiley Agreed, but it’s hard to ignore what is effectively a social media denial of service attack"
1595,2020-07-04 17:38:55+00:00,elonmusk,"@cybrtrkguy @flcnhvy Accounts that unequivocally advocate harassment should be suspended with warning, then shut down if repeated"
1596,2020-07-04 17:35:15+00:00,elonmusk,@flcnhvy True
1597,2020-07-04 17:33:00+00:00,elonmusk,"@bigwheelastro @ChainsawMelee @EvaFoxU @PPathole @leighalexander @TalulahRiley Yeah, but why? I’m working on sustainable energy cars &amp; solar that help Earth and making life multiplanetary, to ensure its continuance, with SpaceX."
1598,2020-07-04 17:09:34+00:00,elonmusk,"@EvaFoxU @PPathole @leighalexander @TalulahRiley Thanks, that would promote good public discourse"
1599,2020-07-04 17:05:38+00:00,elonmusk,@PPathole @leighalexander @TalulahRiley A pseudojourno asked all his followers to spam my mentions
1600,2020-07-04 16:59:19+00:00,elonmusk,@UniverCurious Wow
1601,2020-07-04 16:47:21+00:00,elonmusk,@Martx1995 @leighalexander True
1602,2020-07-04 16:42:56+00:00,elonmusk,@leighalexander You’re a good person
1603,2020-07-04 16:40:03+00:00,elonmusk,"@leighalexander @SpaceX To the best our knowledge, he never toured SpaceX. Don’t know where that comes from."
1604,2020-07-04 16:37:52+00:00,elonmusk,@leighalexander I was at that Vanity Fair party with @TalulahRiley. Don’t know Ghislaine. Real question is why did VF invite her?
1605,2020-07-04 08:10:28+00:00,elonmusk,"@kenklippenstein Now you’re unblocked, so stop whining"
1606,2020-07-04 08:08:26+00:00,elonmusk,@kenklippenstein I only block people as a direct insult https://t.co/KWW9GCvQGb
1607,2020-07-04 07:38:21+00:00,elonmusk,"@PPathole @SamTalksTesla Yes. Green card (permanent residency) is fine too for SpaceX, according to ITAR rules."
1608,2020-07-04 07:10:02+00:00,elonmusk,"@HassanAesthetic Yeah, Tesla app would enable you to release your car into the fleet &amp; summon it back at will"
1609,2020-07-04 07:07:46+00:00,elonmusk,"@SamTalksTesla Directly, my companies employ roughly 65,000 people. However, there is a massive global supply &amp; logistics chain that employs 4 to 5 times that number."
1610,2020-07-04 07:02:53+00:00,elonmusk,"@teslaownersSV RWD is slightly more efficient, but dual motor AWD is faster &amp; more agile"
1611,2020-07-04 04:46:58+00:00,elonmusk,Congrats Tesla Team — U ROK!! https://t.co/lW7Ist98IY
1612,2020-07-04 04:23:36+00:00,elonmusk,"@ninjitalia @ReadCoal @Supernautical @flcnhvy @RationalEtienne @chrish7985 @rlyrlysryDave 🤣🤣 damn, hoist on my own petard!"
1613,2020-07-04 04:11:53+00:00,elonmusk,"@StarofElysium @SamTalksTesla @RationalEtienne @chrish7985 @rlyrlysryDave I don’t have an “emerald mine”, nor was I given free money from anyone, inheritance or otherwise. Ashlee Vance interviewed hundreds of people. Ask him. https://t.co/M63NjiKkw2"
1614,2020-07-04 04:08:39+00:00,elonmusk,@chef_boyarbeatz @lexi4prez @RationalEtienne @chrish7985 @rlyrlysryDave https://t.co/FtmrqCc7BW
1615,2020-07-04 04:06:46+00:00,elonmusk,@vistacruiser7 @lexi4prez @RationalEtienne @chrish7985 @rlyrlysryDave Good point
1616,2020-07-04 04:02:44+00:00,elonmusk,@JordannConroy 🤣🤣
1617,2020-07-04 03:56:58+00:00,elonmusk,@GovStitt @Tesla @BearAgencyGroup @signal_factory Thanks for hosting me in Tulsa today!
1618,2020-07-04 03:52:04+00:00,elonmusk,"@ReadCoal @Supernautical @flcnhvy @RationalEtienne @chrish7985 @rlyrlysryDave This is false. I landed in Montreal at age 17 with $2000, a backpack of clothes &amp; suitcase of books. My father is bankrupt &amp; has been for a long time. I inherited literally nothing from him. https://t.co/M63NjiKkw2"
1619,2020-07-04 03:45:56+00:00,elonmusk,@JustinAHorwitz She photobombed me at a Vanity Fair Oscar party. Was there with @TalulahRiley. Don’t know Ghislaine at all. Why do you think it should be a bigger story?
1620,2020-07-04 02:24:39+00:00,elonmusk,"@WholeMarsBlog @tesla_truth Greenspan is crackers, bananas, barky &amp; ten cards short of a full deck"
1621,2020-07-04 00:39:47+00:00,elonmusk,"@EvaFoxU @Tesla Others will probably pass human trials first, but this machine is pretty special for generalized vaccine production. Was originally intended for rabies, which is a very tricky virus."
1622,2020-07-04 00:11:44+00:00,elonmusk,@EverydayElon @Barringtonamy @TeslaTested @teslaownersSV @kimbal Interesting
1623,2020-07-04 00:05:10+00:00,elonmusk,"@freshjiva @flcnhvy @RationalEtienne @chrish7985 @rlyrlysryDave Good point, we don’t"
1624,2020-07-04 00:00:22+00:00,elonmusk,@teslaownersSV @flcnhvy @RationalEtienne @chrish7985 @rlyrlysryDave Coming soon
1625,2020-07-03 23:47:20+00:00,elonmusk,@EverydayElon @TeslaTested @teslaownersSV @kimbal HCL appears to be effective when used early https://t.co/d27STax48L
1626,2020-07-03 23:34:17+00:00,elonmusk,"@Lockl34r @Tesla Unfortunately, there are thousands of automotive design rule differences between US &amp; EU, including completely different charge ports. Gets worse every year. Not our choice."
1627,2020-07-03 23:27:13+00:00,elonmusk,@TeslaTested @teslaownersSV @kimbal There’s that too. Deaths should be broken out as died with vs died of.
1628,2020-07-03 23:21:10+00:00,elonmusk,@teslaownersSV @kimbal Deaths continue to trend down https://t.co/FsZNwkvs1H
1629,2020-07-03 23:16:29+00:00,elonmusk,"@kimbal We’re seeing field false positives much higher than lab false positives, in range of 5% to 10%. Article says testing went from 100k to 600k, which means a 6-fold increase in false positives. My guess is most cases, especially “no symptoms”, are false positives."
1630,2020-07-03 20:26:12+00:00,elonmusk,@WhatsupFranks @flcnhvy @RationalEtienne @chrish7985 @rlyrlysryDave Yes
1631,2020-07-03 20:23:20+00:00,elonmusk,"@flcnhvy @RationalEtienne @chrish7985 @rlyrlysryDave The news is sometimes created, but always curated. The latter is most pernicious. On any given day, there are thousands of potential stories. By picking which stories are written about &amp; how prominently they’re placed, a handful of publishers control much of the public narrative."
1632,2020-07-03 20:16:38+00:00,elonmusk,@flcnhvy @RationalEtienne @chrish7985 @rlyrlysryDave Klippenstein has gone full twitter troll. Big mistake. Never go full troll!
1633,2020-07-03 20:07:09+00:00,elonmusk,"@RationalEtienne @chrish7985 @rlyrlysryDave Oh yeah, Klip Einstein, pseudojournalist &amp; douche-about-town"
1634,2020-07-03 20:00:57+00:00,elonmusk,@EvaFoxU @chrish7985 @rlyrlysryDave 😂😂
1635,2020-07-03 19:52:30+00:00,elonmusk,@chrish7985 @rlyrlysryDave Someone is paying for hundreds of bots &amp; trolls to push this lame Vanity Fair photobomb pic. I wonder who …
1636,2020-07-03 19:44:49+00:00,elonmusk,@Martx1995 @pesachlattin 🤣🤣 true
1637,2020-07-03 19:41:09+00:00,elonmusk,@pesachlattin This is false. I have never introduced either of them to anyone.
1638,2020-07-03 09:47:55+00:00,elonmusk,@PPathole @HandleOfRy Yeah
1639,2020-07-03 07:50:57+00:00,elonmusk,@usa_comes_back @geekwire Sounds sketch
1640,2020-07-03 07:46:26+00:00,elonmusk,@AirshipGuy @HandleOfRy Pretty much
1641,2020-07-03 07:42:07+00:00,elonmusk,@ArtifactsHub Haute couture
1642,2020-07-03 06:41:05+00:00,elonmusk,@ChrisMacFarland @Tesla Thanks!
1643,2020-07-03 06:36:46+00:00,elonmusk,@HandleOfRy Don’t know Ghislaine at all. She photobombed me once at a Vanity Fair party several years ago. Real question is why VF invited her in the first place 🤔
1644,2020-07-03 02:46:35+00:00,elonmusk,"@flcnhvy Thanks Viv, you rock 💕"
1645,2020-07-03 02:43:40+00:00,elonmusk,"@InSpaceXItrust @RationalEtienne Sure, we will aim to do a cross-country drive with Cybertruck later this year"
1646,2020-07-03 02:41:35+00:00,elonmusk,@RationalEtienne Ok fine 🤣🤣
1647,2020-07-03 01:42:57+00:00,elonmusk,@Khendinberg @hampgirl87 @ianbremmer @geekwire Exactly
1648,2020-07-03 00:00:30+00:00,elonmusk,@ID_AA_Carmack Yes
1649,2020-07-02 20:06:28+00:00,elonmusk,Thanks Tesla owners &amp; investors! Love you!! We will work super hard to earn your trust &amp; support. https://t.co/6mgcmlLTsA
1650,2020-07-02 19:50:52+00:00,elonmusk,@CARandDRIVER Thank goodness! Front license plates make my eyes bleed.
1651,2020-07-02 19:25:49+00:00,elonmusk,@SamTalksTesla Not bad
1652,2020-07-02 19:11:55+00:00,elonmusk,@GerberKawasaki But sooo satisfying
1653,2020-07-02 18:57:26+00:00,elonmusk,"SEC, three letter acronym, middle word is Elon’s"
1654,2020-07-02 18:50:12+00:00,elonmusk,Will send some to the Shortseller Enrichment Commission to comfort them through these difficult times
1655,2020-07-02 18:48:28+00:00,elonmusk,@karee70091349 Should have a free trade agreement with US. No tariffs at all either way.
1656,2020-07-02 18:44:53+00:00,elonmusk,@RationalEtienne I worried we won’t be taken seriously if our short shorts have flames 🤣🤣
1657,2020-07-02 18:42:36+00:00,elonmusk,@Leroyspankin He wore them well. No denying it.
1658,2020-07-02 18:42:18+00:00,elonmusk,@Partyp74 Busted! I secretly ♥️ short shorts.
1659,2020-07-02 18:40:47+00:00,elonmusk,Tesla will make fabulous short shorts in radiant red satin with gold trim
1660,2020-07-02 18:35:27+00:00,elonmusk,@terribletrader_ Great interview 🤣🤣
1661,2020-07-02 18:32:01+00:00,elonmusk,@907XCP @WSBConsensus Yes
1662,2020-07-02 18:30:48+00:00,elonmusk,@WSBConsensus Sellers of medium height or above are fine
1663,2020-07-02 18:29:27+00:00,elonmusk,@mantovannni Those dang budgie smugglers!!
1664,2020-07-02 18:24:57+00:00,elonmusk,Who wears short shorts? 🤣🤣
1665,2020-07-02 18:23:04+00:00,elonmusk,@flcnhvy @eugenelee3 @Teslarati Great song 🤣🤣
1666,2020-07-02 17:52:22+00:00,elonmusk,@pcgamer Awesome!!
1667,2020-07-02 17:37:16+00:00,elonmusk,@JBNielsen1985 @angie_rasmussen @hot_rod_co Thank you. Angie …
1668,2020-07-02 17:35:35+00:00,elonmusk,@angie_rasmussen @hot_rod_co bs https://t.co/1kOQeH5mvF
1669,2020-07-02 17:22:57+00:00,elonmusk,"@angie_rasmussen @hot_rod_co You cherry-picked one state out of fifty, which saw a minor uptick. Show the whole country."
1670,2020-07-02 17:08:45+00:00,elonmusk,@eugenelee3 @Teslarati I tried to warn them … 😢
1671,2020-07-02 17:07:22+00:00,elonmusk,@PPathole @tlowdon @daniellevitt22 Yup
1672,2020-07-02 17:04:12+00:00,elonmusk,"@hot_rod_co Something’s messed up about medicine that’s anti-science. In science, you question everyone, no matter who they are. Facts &amp; reasoning are everything, but in medicine too much emphasis is on credentials, often by people who’ve accomplished nothing but a PhD thesis used by no one."
1673,2020-07-02 16:49:49+00:00,elonmusk,@hot_rod_co @angie_rasmussen Here’s one: https://t.co/9ujxCClFCg
1674,2020-07-02 16:47:50+00:00,elonmusk,"@hot_rod_co @angie_rasmussen Yes, Angela, please show us the graphs/data that prove your point"
1675,2020-07-02 16:42:52+00:00,elonmusk,"@WilliamShatner @VitalikButerin @ethereum @mattereum I’m not building anything on ethereum. Not for or against it, just don’t use it or own any."
1676,2020-07-02 16:25:08+00:00,elonmusk,@truth_tesla @bipulh Lithium is common. Hard part is turning lithium salt or clay into extremely pure LiOH.
1677,2020-07-02 06:41:02+00:00,elonmusk,"@Kristennetten @SamTalksTesla @tlowdon @daniellevitt22 Yes, at Tesla Grohmann"
1678,2020-07-02 06:37:34+00:00,elonmusk,"@SamTalksTesla @tlowdon @daniellevitt22 Tesla, as a side project, is building RNA microfactories for CureVac &amp; possibly others"
1679,2020-07-02 06:36:29+00:00,elonmusk,"@SamTalksTesla @tlowdon @daniellevitt22 In principle, I think synthetic RNA (and DNA) has amazing potential. This basically makes the solution to many diseases a software problem."
1680,2020-07-02 06:06:56+00:00,elonmusk,"@tlowdon @daniellevitt22 As you’d expect, this has resulted in a proportionately very high number of C19 false positives. Field test reliability we are seeing is best case 5%, worst case 50% false positive. Much worse than lab accuracy."
1681,2020-07-02 05:59:55+00:00,elonmusk,@EthicalSkeptic Seems fishy
1682,2020-07-02 04:04:24+00:00,elonmusk,@Louisbotelho17 @romanhistory1 @HardcoreHistory 🤣🤣 very true
1683,2020-07-02 04:01:32+00:00,elonmusk,"@TeslaOwnersEBay @WholeMarsBlog @romanhistory1 @HardcoreHistory A lot of functionality will happen all at once when we transition to the new software stack. Most likely, it will be releasable in 2 to 4 months. Then it’s a question of what functionality is proven safe enough to enable for owners."
1684,2020-07-02 03:54:50+00:00,elonmusk,"@WholeMarsBlog @romanhistory1 @HardcoreHistory Going well. Team is kicking ass &amp; it’s an honor to work with them. Pretty much everything had to be rewritten, including our labeling software, so that it’s fundamentally “3D” at every step from training through inference."
1685,2020-07-02 00:48:39+00:00,elonmusk,@romanhistory1 @HardcoreHistory Crassus was a dick
1686,2020-07-01 22:33:47+00:00,elonmusk,@kanyewest Haha awesome 🤣🤣
1687,2020-07-01 22:23:23+00:00,elonmusk,@ModernNotoriety @kanyewest Hell of a decade
